filename,zeta_norm,b,c,zeta_raw,npy_index
file_472.npy,11428.571428571428,2.3,-84.0,0.004,472
file_473.npy,11428.571428571428,2.3,-76.0,0.004,473
file_474.npy,11428.571428571428,2.3,-68.0,0.004,474
file_475.npy,11428.571428571428,2.3,-60.0,0.004,475
file_476.npy,11428.571428571428,2.3,-52.0,0.004,476
file_477.npy,11428.571428571428,2.3,-44.0,0.004,477
file_478.npy,11428.571428571428,2.3,-36.0,0.004,478
file_479.npy,11428.571428571428,2.3,-28.0,0.004,479
file_480.npy,11428.571428571428,2.3,-20.0,0.004,480
file_481.npy,11428.571428571428,2.3,-12.0,0.004,481
file_482.npy,11428.571428571428,2.3,-4.0,0.004,482
file_483.npy,11428.571428571428,2.3,4.0,0.004,483
file_484.npy,11428.571428571428,2.3,12.0,0.004,484
file_485.npy,11428.571428571428,2.3,20.0,0.004,485
file_486.npy,11428.571428571428,2.3,28.0,0.004,486
file_487.npy,11428.571428571428,2.3,36.0,0.004,487
file_488.npy,11428.571428571428,2.3,44.0,0.004,488
file_489.npy,11428.571428571428,2.3,52.0,0.004,489
file_490.npy,11428.571428571428,2.3,60.0,0.004,490
file_491.npy,11428.571428571428,2.3,68.0,0.004,491
file_492.npy,11428.571428571428,2.3,76.0,0.004,492
file_493.npy,11428.571428571428,2.3,84.0,0.004,493
file_494.npy,11428.571428571428,2.3,92.0,0.004,494
file_495.npy,11428.571428571428,2.3,100.0,0.004,495
file_496.npy,11428.571428571428,2.3,108.0,0.004,496
file_497.npy,11428.571428571428,2.3,116.0,0.004,497
file_498.npy,11428.571428571428,2.3,124.0,0.004,498
file_499.npy,11428.571428571428,2.3,132.0,0.004,499
file_500.npy,11428.571428571428,2.3,140.0,0.004,500
file_501.npy,11428.571428571428,2.3,148.0,0.004,501
file_502.npy,11428.571428571428,2.3,156.0,0.004,502
file_503.npy,11428.571428571428,2.3,164.0,0.004,503
file_504.npy,11428.571428571428,2.3,172.0,0.004,504
file_505.npy,11428.571428571428,2.3,180.0,0.004,505
file_506.npy,11428.571428571428,2.52,-180.0,0.004,506
file_507.npy,11428.571428571428,2.52,-172.0,0.004,507
file_508.npy,11428.571428571428,2.52,-164.0,0.004,508
file_509.npy,11428.571428571428,2.52,-156.0,0.004,509
file_510.npy,11428.571428571428,2.52,-148.0,0.004,510
file_511.npy,11428.571428571428,2.52,-140.0,0.004,511
file_512.npy,11428.571428571428,2.52,-132.0,0.004,512
file_513.npy,11428.571428571428,2.52,-124.0,0.004,513
file_514.npy,11428.571428571428,2.52,-116.0,0.004,514
file_515.npy,11428.571428571428,2.52,-108.0,0.004,515
file_516.npy,11428.571428571428,2.52,-100.0,0.004,516
file_517.npy,11428.571428571428,2.52,-92.0,0.004,517
file_518.npy,11428.571428571428,2.52,-84.0,0.004,518
file_519.npy,11428.571428571428,2.52,-76.0,0.004,519
file_520.npy,11428.571428571428,2.52,-68.0,0.004,520
file_521.npy,11428.571428571428,2.52,-60.0,0.004,521
file_522.npy,11428.571428571428,2.52,-52.0,0.004,522
file_523.npy,11428.571428571428,2.52,-44.0,0.004,523
file_524.npy,11428.571428571428,2.52,-36.0,0.004,524
file_525.npy,11428.571428571428,2.52,-28.0,0.004,525
file_526.npy,11428.571428571428,2.52,-20.0,0.004,526
file_527.npy,11428.571428571428,2.52,-12.0,0.004,527
file_528.npy,11428.571428571428,2.52,-4.0,0.004,528
file_529.npy,11428.571428571428,2.52,4.0,0.004,529
file_530.npy,11428.571428571428,2.52,12.0,0.004,530
file_531.npy,11428.571428571428,2.52,20.0,0.004,531
file_532.npy,11428.571428571428,2.52,28.0,0.004,532
file_533.npy,11428.571428571428,2.52,36.0,0.004,533
file_534.npy,11428.571428571428,2.52,44.0,0.004,534
file_535.npy,11428.571428571428,2.52,52.0,0.004,535
file_536.npy,11428.571428571428,2.52,60.0,0.004,536
file_537.npy,11428.571428571428,2.52,68.0,0.004,537
file_538.npy,11428.571428571428,2.52,76.0,0.004,538
file_539.npy,11428.571428571428,2.52,84.0,0.004,539
file_540.npy,11428.571428571428,2.52,92.0,0.004,540
file_541.npy,11428.571428571428,2.52,100.0,0.004,541
file_542.npy,11428.571428571428,2.52,108.0,0.004,542
file_543.npy,11428.571428571428,2.52,116.0,0.004,543
file_544.npy,11428.571428571428,2.52,124.0,0.004,544
file_545.npy,11428.571428571428,2.52,132.0,0.004,545
file_546.npy,11428.571428571428,2.52,140.0,0.004,546
file_547.npy,11428.571428571428,2.52,148.0,0.004,547
file_548.npy,11428.571428571428,2.52,156.0,0.004,548
file_549.npy,11428.571428571428,2.52,164.0,0.004,549
file_550.npy,11428.571428571428,2.52,172.0,0.004,550
file_551.npy,11428.571428571428,2.52,180.0,0.004,551
file_552.npy,11428.571428571428,2.74,-180.0,0.004,552
file_553.npy,11428.571428571428,2.74,-172.0,0.004,553
file_554.npy,11428.571428571428,2.74,-164.0,0.004,554
file_555.npy,11428.571428571428,2.74,-156.0,0.004,555
file_556.npy,11428.571428571428,2.74,-148.0,0.004,556
file_557.npy,11428.571428571428,2.74,-140.0,0.004,557
file_558.npy,11428.571428571428,2.74,-132.0,0.004,558
file_559.npy,11428.571428571428,2.74,-124.0,0.004,559
file_560.npy,11428.571428571428,2.74,-116.0,0.004,560
file_561.npy,11428.571428571428,2.74,-108.0,0.004,561
file_562.npy,11428.571428571428,2.74,-100.0,0.004,562
file_563.npy,11428.571428571428,2.74,-92.0,0.004,563
file_564.npy,11428.571428571428,2.74,-84.0,0.004,564
file_565.npy,11428.571428571428,2.74,-76.0,0.004,565
file_566.npy,11428.571428571428,2.74,-68.0,0.004,566
file_567.npy,11428.571428571428,2.74,-60.0,0.004,567
file_568.npy,11428.571428571428,2.74,-52.0,0.004,568
file_569.npy,11428.571428571428,2.74,-44.0,0.004,569
file_570.npy,11428.571428571428,2.74,-36.0,0.004,570
file_571.npy,11428.571428571428,2.74,-28.0,0.004,571
file_572.npy,11428.571428571428,2.74,-20.0,0.004,572
file_573.npy,11428.571428571428,2.74,-12.0,0.004,573
file_574.npy,11428.571428571428,2.74,-4.0,0.004,574
file_575.npy,11428.571428571428,2.74,4.0,0.004,575
file_576.npy,11428.571428571428,2.74,12.0,0.004,576
file_577.npy,11428.571428571428,2.74,20.0,0.004,577
file_578.npy,11428.571428571428,2.74,28.0,0.004,578
file_579.npy,11428.571428571428,2.74,36.0,0.004,579
file_580.npy,11428.571428571428,2.74,44.0,0.004,580
file_581.npy,11428.571428571428,2.74,52.0,0.004,581
file_582.npy,11428.571428571428,2.74,60.0,0.004,582
file_583.npy,11428.571428571428,2.74,68.0,0.004,583
file_584.npy,11428.571428571428,2.74,76.0,0.004,584
file_585.npy,11428.571428571428,2.74,84.0,0.004,585
file_586.npy,11428.571428571428,2.74,92.0,0.004,586
file_587.npy,11428.571428571428,2.74,100.0,0.004,587
file_588.npy,11428.571428571428,2.74,108.0,0.004,588
file_589.npy,11428.571428571428,2.74,116.0,0.004,589
file_590.npy,11428.571428571428,2.74,124.0,0.004,590
file_591.npy,11428.571428571428,2.74,132.0,0.004,591
file_592.npy,11428.571428571428,2.74,140.0,0.004,592
file_593.npy,11428.571428571428,2.74,148.0,0.004,593
file_594.npy,11428.571428571428,2.74,156.0,0.004,594
file_595.npy,11428.571428571428,2.74,164.0,0.004,595
file_596.npy,11428.571428571428,2.74,172.0,0.004,596
file_597.npy,11428.571428571428,2.74,180.0,0.004,597
file_598.npy,11428.571428571428,2.96,-180.0,0.004,598
file_599.npy,11428.571428571428,2.96,-172.0,0.004,599
file_600.npy,11428.571428571428,2.96,-164.0,0.004,600
file_601.npy,11428.571428571428,2.96,-156.0,0.004,601
file_602.npy,11428.571428571428,2.96,-148.0,0.004,602
file_603.npy,11428.571428571428,2.96,-140.0,0.004,603
file_604.npy,11428.571428571428,2.96,-132.0,0.004,604
file_605.npy,11428.571428571428,2.96,-124.0,0.004,605
file_606.npy,11428.571428571428,2.96,-116.0,0.004,606
file_607.npy,11428.571428571428,2.96,-108.0,0.004,607
file_608.npy,11428.571428571428,2.96,-100.0,0.004,608
file_609.npy,11428.571428571428,2.96,-92.0,0.004,609
file_610.npy,11428.571428571428,2.96,-84.0,0.004,610
file_611.npy,11428.571428571428,2.96,-76.0,0.004,611
file_612.npy,11428.571428571428,2.96,-68.0,0.004,612
file_613.npy,11428.571428571428,2.96,-60.0,0.004,613
file_614.npy,11428.571428571428,2.96,-52.0,0.004,614
file_615.npy,11428.571428571428,2.96,-44.0,0.004,615
file_616.npy,11428.571428571428,2.96,-36.0,0.004,616
file_617.npy,11428.571428571428,2.96,-28.0,0.004,617
file_618.npy,11428.571428571428,2.96,-20.0,0.004,618
file_619.npy,11428.571428571428,2.96,-12.0,0.004,619
file_620.npy,11428.571428571428,2.96,-4.0,0.004,620
file_621.npy,11428.571428571428,2.96,4.0,0.004,621
file_622.npy,11428.571428571428,2.96,12.0,0.004,622
file_623.npy,11428.571428571428,2.96,20.0,0.004,623
file_624.npy,11428.571428571428,2.96,28.0,0.004,624
file_625.npy,11428.571428571428,2.96,36.0,0.004,625
file_626.npy,11428.571428571428,2.96,44.0,0.004,626
file_627.npy,11428.571428571428,2.96,52.0,0.004,627
file_628.npy,11428.571428571428,2.96,60.0,0.004,628
file_629.npy,11428.571428571428,2.96,68.0,0.004,629
file_630.npy,11428.571428571428,2.96,76.0,0.004,630
file_631.npy,11428.571428571428,2.96,84.0,0.004,631
file_632.npy,11428.571428571428,2.96,92.0,0.004,632
file_633.npy,11428.571428571428,2.96,100.0,0.004,633
file_634.npy,11428.571428571428,2.96,108.0,0.004,634
file_635.npy,11428.571428571428,2.96,116.0,0.004,635
file_636.npy,11428.571428571428,2.96,124.0,0.004,636
file_637.npy,11428.571428571428,2.96,132.0,0.004,637
file_638.npy,11428.571428571428,2.96,140.0,0.004,638
file_639.npy,11428.571428571428,2.96,148.0,0.004,639
file_640.npy,11428.571428571428,2.96,156.0,0.004,640
file_641.npy,11428.571428571428,2.96,164.0,0.004,641
file_642.npy,11428.571428571428,2.96,172.0,0.004,642
file_643.npy,11428.571428571428,2.96,180.0,0.004,643
file_644.npy,11428.571428571428,3.18,-180.0,0.004,644
file_645.npy,11428.571428571428,3.18,-172.0,0.004,645
file_646.npy,11428.571428571428,3.18,-164.0,0.004,646
file_647.npy,11428.571428571428,3.18,-156.0,0.004,647
file_648.npy,11428.571428571428,3.18,-148.0,0.004,648
file_649.npy,11428.571428571428,3.18,-140.0,0.004,649
file_650.npy,11428.571428571428,3.18,-132.0,0.004,650
file_651.npy,11428.571428571428,3.18,-124.0,0.004,651
file_652.npy,11428.571428571428,3.18,-116.0,0.004,652
file_653.npy,11428.571428571428,3.18,-108.0,0.004,653
file_654.npy,11428.571428571428,3.18,-100.0,0.004,654
file_655.npy,11428.571428571428,3.18,-92.0,0.004,655
file_656.npy,11428.571428571428,3.18,-84.0,0.004,656
file_657.npy,11428.571428571428,3.18,-76.0,0.004,657
file_658.npy,11428.571428571428,3.18,-68.0,0.004,658
file_659.npy,11428.571428571428,3.18,-60.0,0.004,659
file_660.npy,11428.571428571428,3.18,-52.0,0.004,660
file_661.npy,11428.571428571428,3.18,-44.0,0.004,661
file_662.npy,11428.571428571428,3.18,-36.0,0.004,662
file_663.npy,11428.571428571428,3.18,-28.0,0.004,663
file_664.npy,11428.571428571428,3.18,-20.0,0.004,664
file_665.npy,11428.571428571428,3.18,-12.0,0.004,665
file_666.npy,11428.571428571428,3.18,-4.0,0.004,666
file_667.npy,11428.571428571428,3.18,4.0,0.004,667
file_668.npy,11428.571428571428,3.18,12.0,0.004,668
file_669.npy,11428.571428571428,3.18,20.0,0.004,669
file_670.npy,11428.571428571428,3.18,28.0,0.004,670
file_671.npy,11428.571428571428,3.18,36.0,0.004,671
file_672.npy,11428.571428571428,3.18,44.0,0.004,672
file_673.npy,11428.571428571428,3.18,52.0,0.004,673
file_674.npy,11428.571428571428,3.18,60.0,0.004,674
file_675.npy,11428.571428571428,3.18,68.0,0.004,675
file_676.npy,11428.571428571428,3.18,76.0,0.004,676
file_677.npy,11428.571428571428,3.18,84.0,0.004,677
file_678.npy,11428.571428571428,3.18,92.0,0.004,678
file_679.npy,11428.571428571428,3.18,100.0,0.004,679
file_680.npy,11428.571428571428,3.18,108.0,0.004,680
file_681.npy,11428.571428571428,3.18,116.0,0.004,681
file_682.npy,11428.571428571428,3.18,124.0,0.004,682
file_683.npy,11428.571428571428,3.18,132.0,0.004,683
file_684.npy,11428.571428571428,3.18,140.0,0.004,684
file_685.npy,11428.571428571428,3.18,148.0,0.004,685
file_686.npy,11428.571428571428,3.18,156.0,0.004,686
file_687.npy,11428.571428571428,3.18,164.0,0.004,687
file_688.npy,11428.571428571428,3.18,172.0,0.004,688
file_689.npy,11428.571428571428,3.18,180.0,0.004,689
file_690.npy,11428.571428571428,3.4,-180.0,0.004,690
file_691.npy,11428.571428571428,3.4,-172.0,0.004,691
file_692.npy,11428.571428571428,3.4,-164.0,0.004,692
file_693.npy,11428.571428571428,3.4,-156.0,0.004,693
file_694.npy,11428.571428571428,3.4,-148.0,0.004,694
file_695.npy,11428.571428571428,3.4,-140.0,0.004,695
file_696.npy,11428.571428571428,3.4,-132.0,0.004,696
file_697.npy,11428.571428571428,3.4,-124.0,0.004,697
file_698.npy,11428.571428571428,3.4,-116.0,0.004,698
file_699.npy,11428.571428571428,3.4,-108.0,0.004,699
file_700.npy,11428.571428571428,3.4,-100.0,0.004,700
file_701.npy,11428.571428571428,3.4,-92.0,0.004,701
file_702.npy,11428.571428571428,3.4,-84.0,0.004,702
file_703.npy,11428.571428571428,3.4,-76.0,0.004,703
file_704.npy,11428.571428571428,3.4,-68.0,0.004,704
file_705.npy,11428.571428571428,3.4,-60.0,0.004,705
file_706.npy,11428.571428571428,3.4,-52.0,0.004,706
file_707.npy,11428.571428571428,3.4,-44.0,0.004,707
file_708.npy,11428.571428571428,3.4,-36.0,0.004,708
file_709.npy,11428.571428571428,3.4,-28.0,0.004,709
file_710.npy,11428.571428571428,3.4,-20.0,0.004,710
file_711.npy,11428.571428571428,3.4,-12.0,0.004,711
file_712.npy,11428.571428571428,3.4,-4.0,0.004,712
file_713.npy,11428.571428571428,3.4,4.0,0.004,713
file_714.npy,11428.571428571428,3.4,12.0,0.004,714
file_715.npy,11428.571428571428,3.4,20.0,0.004,715
file_716.npy,11428.571428571428,3.4,28.0,0.004,716
file_717.npy,11428.571428571428,3.4,36.0,0.004,717
file_718.npy,11428.571428571428,3.4,44.0,0.004,718
file_719.npy,11428.571428571428,3.4,52.0,0.004,719
file_720.npy,11428.571428571428,3.4,60.0,0.004,720
file_721.npy,11428.571428571428,3.4,68.0,0.004,721
file_722.npy,11428.571428571428,3.4,76.0,0.004,722
file_723.npy,11428.571428571428,3.4,84.0,0.004,723
file_724.npy,11428.571428571428,3.4,92.0,0.004,724
file_725.npy,11428.571428571428,3.4,100.0,0.004,725
file_726.npy,11428.571428571428,3.4,108.0,0.004,726
file_727.npy,11428.571428571428,3.4,116.0,0.004,727
file_728.npy,11428.571428571428,3.4,124.0,0.004,728
file_729.npy,11428.571428571428,3.4,132.0,0.004,729
file_730.npy,11428.571428571428,3.4,140.0,0.004,730
file_731.npy,11428.571428571428,3.4,148.0,0.004,731
file_732.npy,11428.571428571428,3.4,156.0,0.004,732
file_733.npy,11428.571428571428,3.4,164.0,0.004,733
file_734.npy,11428.571428571428,3.4,172.0,0.004,734
file_735.npy,11428.571428571428,3.4,180.0,0.004,735
file_736.npy,11428.571428571428,3.62,-180.0,0.004,736
file_737.npy,11428.571428571428,3.62,-172.0,0.004,737
file_738.npy,11428.571428571428,3.62,-164.0,0.004,738
file_739.npy,11428.571428571428,3.62,-156.0,0.004,739
file_740.npy,11428.571428571428,3.62,-148.0,0.004,740
file_741.npy,11428.571428571428,3.62,-140.0,0.004,741
file_742.npy,11428.571428571428,3.62,-132.0,0.004,742
file_743.npy,11428.571428571428,3.62,-124.0,0.004,743
file_744.npy,11428.571428571428,3.62,-116.0,0.004,744
file_745.npy,11428.571428571428,3.62,-108.0,0.004,745
file_746.npy,11428.571428571428,3.62,-100.0,0.004,746
file_747.npy,11428.571428571428,3.62,-92.0,0.004,747
file_748.npy,11428.571428571428,3.62,-84.0,0.004,748
file_749.npy,11428.571428571428,3.62,-76.0,0.004,749
file_750.npy,11428.571428571428,3.62,-68.0,0.004,750
file_751.npy,11428.571428571428,3.62,-60.0,0.004,751
file_752.npy,11428.571428571428,3.62,-52.0,0.004,752
file_753.npy,11428.571428571428,3.62,-44.0,0.004,753
file_754.npy,11428.571428571428,3.62,-36.0,0.004,754
file_755.npy,11428.571428571428,3.62,-28.0,0.004,755
file_756.npy,11428.571428571428,3.62,-20.0,0.004,756
file_757.npy,11428.571428571428,3.62,-12.0,0.004,757
file_758.npy,11428.571428571428,3.62,-4.0,0.004,758
file_759.npy,11428.571428571428,3.62,4.0,0.004,759
file_760.npy,11428.571428571428,3.62,12.0,0.004,760
file_761.npy,11428.571428571428,3.62,20.0,0.004,761
file_762.npy,11428.571428571428,3.62,28.0,0.004,762
file_763.npy,11428.571428571428,3.62,36.0,0.004,763
file_764.npy,11428.571428571428,3.62,44.0,0.004,764
file_765.npy,11428.571428571428,3.62,52.0,0.004,765
file_766.npy,11428.571428571428,3.62,60.0,0.004,766
file_767.npy,11428.571428571428,3.62,68.0,0.004,767
file_768.npy,11428.571428571428,3.62,76.0,0.004,768
file_769.npy,11428.571428571428,3.62,84.0,0.004,769
file_770.npy,11428.571428571428,3.62,92.0,0.004,770
file_771.npy,11428.571428571428,3.62,100.0,0.004,771
file_772.npy,11428.571428571428,3.62,108.0,0.004,772
file_773.npy,11428.571428571428,3.62,116.0,0.004,773
file_774.npy,11428.571428571428,3.62,124.0,0.004,774
file_775.npy,11428.571428571428,3.62,132.0,0.004,775
file_776.npy,11428.571428571428,3.62,140.0,0.004,776
file_777.npy,11428.571428571428,3.62,148.0,0.004,777
file_778.npy,11428.571428571428,3.62,156.0,0.004,778
file_779.npy,11428.571428571428,3.62,164.0,0.004,779
file_780.npy,11428.571428571428,3.62,172.0,0.004,780
file_781.npy,11428.571428571428,3.62,180.0,0.004,781
file_782.npy,11428.571428571428,3.84,-180.0,0.004,782
file_783.npy,11428.571428571428,3.84,-172.0,0.004,783
file_784.npy,11428.571428571428,3.84,-164.0,0.004,784
file_785.npy,11428.571428571428,3.84,-156.0,0.004,785
file_786.npy,11428.571428571428,3.84,-148.0,0.004,786
file_787.npy,11428.571428571428,3.84,-140.0,0.004,787
file_788.npy,11428.571428571428,3.84,-132.0,0.004,788
file_789.npy,11428.571428571428,3.84,-124.0,0.004,789
file_790.npy,11428.571428571428,3.84,-116.0,0.004,790
file_791.npy,11428.571428571428,3.84,-108.0,0.004,791
file_792.npy,11428.571428571428,3.84,-100.0,0.004,792
file_793.npy,11428.571428571428,3.84,-92.0,0.004,793
file_794.npy,11428.571428571428,3.84,-84.0,0.004,794
file_795.npy,11428.571428571428,3.84,-76.0,0.004,795
file_796.npy,11428.571428571428,3.84,-68.0,0.004,796
file_797.npy,11428.571428571428,3.84,-60.0,0.004,797
file_798.npy,11428.571428571428,3.84,-52.0,0.004,798
file_799.npy,11428.571428571428,3.84,-44.0,0.004,799
file_800.npy,11428.571428571428,3.84,-36.0,0.004,800
file_801.npy,11428.571428571428,3.84,-28.0,0.004,801
file_802.npy,11428.571428571428,3.84,-20.0,0.004,802
file_803.npy,11428.571428571428,3.84,-12.0,0.004,803
file_804.npy,11428.571428571428,3.84,-4.0,0.004,804
file_805.npy,11428.571428571428,3.84,4.0,0.004,805
file_806.npy,11428.571428571428,3.84,12.0,0.004,806
file_807.npy,11428.571428571428,3.84,20.0,0.004,807
file_808.npy,11428.571428571428,3.84,28.0,0.004,808
file_809.npy,11428.571428571428,3.84,36.0,0.004,809
file_810.npy,11428.571428571428,3.84,44.0,0.004,810
file_811.npy,11428.571428571428,3.84,52.0,0.004,811
file_812.npy,11428.571428571428,3.84,60.0,0.004,812
file_813.npy,11428.571428571428,3.84,68.0,0.004,813
file_814.npy,11428.571428571428,3.84,76.0,0.004,814
file_815.npy,11428.571428571428,3.84,84.0,0.004,815
file_816.npy,11428.571428571428,3.84,92.0,0.004,816
file_817.npy,11428.571428571428,3.84,100.0,0.004,817
file_818.npy,11428.571428571428,3.84,108.0,0.004,818
file_819.npy,11428.571428571428,3.84,116.0,0.004,819
file_820.npy,11428.571428571428,3.84,124.0,0.004,820
file_821.npy,11428.571428571428,3.84,132.0,0.004,821
file_822.npy,11428.571428571428,3.84,140.0,0.004,822
file_823.npy,11428.571428571428,3.84,148.0,0.004,823
file_824.npy,11428.571428571428,3.84,156.0,0.004,824
file_825.npy,11428.571428571428,3.84,164.0,0.004,825
file_826.npy,11428.571428571428,3.84,172.0,0.004,826
file_827.npy,11428.571428571428,3.84,180.0,0.004,827
file_828.npy,11428.571428571428,4.06,-180.0,0.004,828
file_829.npy,11428.571428571428,4.06,-172.0,0.004,829
file_830.npy,11428.571428571428,4.06,-164.0,0.004,830
file_831.npy,11428.571428571428,4.06,-156.0,0.004,831
file_832.npy,11428.571428571428,4.06,-148.0,0.004,832
file_833.npy,11428.571428571428,4.06,-140.0,0.004,833
file_834.npy,11428.571428571428,4.06,-132.0,0.004,834
file_835.npy,11428.571428571428,4.06,-124.0,0.004,835
file_836.npy,11428.571428571428,4.06,-116.0,0.004,836
file_837.npy,11428.571428571428,4.06,-108.0,0.004,837
file_838.npy,11428.571428571428,4.06,-100.0,0.004,838
file_839.npy,11428.571428571428,4.06,-92.0,0.004,839
file_840.npy,11428.571428571428,4.06,-84.0,0.004,840
